SortOrder,LocID,Notes,ISO3_code,ISO2_code,SDMX_code,LocTypeID,LocTypeName,ParentID,Location,VarID,Variant,Time,MidPeriod,AgeGrp,AgeGrpStart,AgeGrpSpan,PopMale,PopFemale,PopTotal
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1950,1950,0-4,0,5,523.548,499.717,1023.265
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1950,1950,5-9,5,5,344.774,340.707,685.481
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1950,1950,10-14,10,5,304.95,317.166,622.116
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1950,1950,15-19,15,5,293.164,303.3,596.464
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1950,1950,20-24,20,5,275.05,273.873,548.923
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1950,1950,25-29,25,5,246.467,235.254,481.721
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1950,1950,30-34,30,5,217.463,196.215,413.678
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1950,1950,35-39,35,5,186.061,156.648,342.709
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1950,1950,40-44,40,5,149.582,119.318,268.9
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1950,1950,45-49,45,5,114.283,90.739,205.022
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1950,1950,50-54,50,5,85.197,68.697,153.894
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1950,1950,55-59,55,5,52.076,40.917,92.993
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1950,1950,60-64,60,5,40.222,30.719,70.941
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1950,1950,65-69,65,5,34.775,26.306,61.081
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1950,1950,70-74,70,5,26.922,20.129,47.051
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1950,1950,75-79,75,5,17.728,13.202,30.93
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1950,1950,80-84,80,5,9.64,7.452,17.092
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1950,1950,85-89,85,5,3.904,3.285,7.189
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1950,1950,90-94,90,5,1.071,1.013,2.084
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1950,1950,95-99,95,5,0.185,0.201,0.386
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1950,1950,100+,100,-1,0.02,0.024,0.044
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1951,1951,0-4,0,5,554.337,534.817,1089.154
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1951,1951,5-9,5,5,358.368,351.316,709.684
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1951,1951,10-14,10,5,307.47,317.774,625.244
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1951,1951,15-19,15,5,293.268,305.16,598.428
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1951,1951,20-24,20,5,277.109,278.651,555.76
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1951,1951,25-29,25,5,249.515,240.614,490.129
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1951,1951,30-34,30,5,220.288,201.533,421.821
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1951,1951,35-39,35,5,189.791,162.321,352.112
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1951,1951,40-44,40,5,154.287,124.325,278.612
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1951,1951,45-49,45,5,118.518,94.143,212.661
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1951,1951,50-54,50,5,88.358,71.377,159.735
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1951,1951,55-59,55,5,56.897,45.309,102.206
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1951,1951,60-64,60,5,39.333,30.16,69.493
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1951,1951,65-69,65,5,34.124,25.912,60.036
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1951,1951,70-74,70,5,26.578,19.995,46.573
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1951,1951,75-79,75,5,17.62,13.253,30.873
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1951,1951,80-84,80,5,9.589,7.492,17.081
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1951,1951,85-89,85,5,3.889,3.305,7.194
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1951,1951,90-94,90,5,1.066,1.018,2.084
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1951,1951,95-99,95,5,0.184,0.202,0.386
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1951,1951,100+,100,-1,0.02,0.024,0.044
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1952,1952,0-4,0,5,582.352,567.067,1149.419
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1952,1952,5-9,5,5,375.713,366.164,741.877
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1952,1952,10-14,10,5,311.176,318.837,630.013
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1952,1952,15-19,15,5,293.368,306.483,599.851
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1952,1952,20-24,20,5,278.807,283.02,561.827
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1952,1952,25-29,25,5,252.552,245.911,498.463
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1952,1952,30-34,30,5,223.082,206.748,429.83
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1952,1952,35-39,35,5,193.255,167.893,361.148
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1952,1952,40-44,40,5,158.877,129.521,288.398
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1952,1952,45-49,45,5,122.877,97.755,220.632
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1952,1952,50-54,50,5,91.613,74.055,165.668
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1952,1952,55-59,55,5,61.844,49.784,111.628
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1952,1952,60-64,60,5,38.98,30.059,69.039
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1952,1952,65-69,65,5,33.469,25.5,58.969
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1952,1952,70-74,70,5,26.198,19.814,46.012
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1952,1952,75-79,75,5,17.499,13.286,30.785
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1952,1952,80-84,80,5,9.534,7.533,17.067
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1952,1952,85-89,85,5,3.87,3.322,7.192
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1952,1952,90-94,90,5,1.06,1.023,2.083
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1952,1952,95-99,95,5,0.181,0.203,0.384
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1952,1952,100+,100,-1,0.02,0.024,0.044
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1953,1953,0-4,0,5,606.786,595.824,1202.61
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1953,1953,5-9,5,5,398.212,386.661,784.873
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1953,1953,10-14,10,5,316.278,320.701,636.979
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1953,1953,15-19,15,5,293.732,307.433,601.165
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1953,1953,20-24,20,5,280.123,286.899,567.022
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1953,1953,25-29,25,5,255.492,251.151,506.643
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1953,1953,30-34,30,5,225.899,211.942,437.841
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1953,1953,35-39,35,5,196.485,173.378,369.863
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1953,1953,40-44,40,5,163.282,134.868,298.15
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1953,1953,45-49,45,5,127.303,101.627,228.93
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1953,1953,50-54,50,5,94.995,76.803,171.798
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1953,1953,55-59,55,5,66.79,54.239,121.029
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1953,1953,60-64,60,5,39.246,30.51,69.756
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1953,1953,65-69,65,5,32.808,25.091,57.899
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1953,1953,70-74,70,5,25.793,19.606,45.399
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1953,1953,75-79,75,5,17.354,13.296,30.65
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1953,1953,80-84,80,5,9.476,7.569,17.045
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1953,1953,85-89,85,5,3.844,3.335,7.179
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1953,1953,90-94,90,5,1.051,1.028,2.079
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1953,1953,95-99,95,5,0.18,0.203,0.383
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1953,1953,100+,100,-1,0.019,0.024,0.043
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1954,1954,0-4,0,5,625.743,618.84,1244.583
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1954,1954,5-9,5,5,427.403,414.891,842.294
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1954,1954,10-14,10,5,322.965,323.693,646.658
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1954,1954,15-19,15,5,294.623,308.139,602.762
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1954,1954,20-24,20,5,281.046,290.175,571.221
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1954,1954,25-29,25,5,258.252,256.292,514.544
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1954,1954,30-34,30,5,228.793,217.152,445.945
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1954,1954,35-39,35,5,199.519,178.755,378.274
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1954,1954,40-44,40,5,167.433,140.295,307.728
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1954,1954,45-49,45,5,131.747,105.79,237.537
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1954,1954,50-54,50,5,98.53,79.672,178.202
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1954,1954,55-59,55,5,71.294,58.287,129.581
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1954,1954,60-64,60,5,40.53,31.862,72.392
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1954,1954,65-69,65,5,32.135,24.689,56.824
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1954,1954,70-74,70,5,25.367,19.386,44.753
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1954,1954,75-79,75,5,17.181,13.279,30.46
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1954,1954,80-84,80,5,9.416,7.603,17.019
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1954,1954,85-89,85,5,3.811,3.342,7.153
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1954,1954,90-94,90,5,1.044,1.032,2.076
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1954,1954,95-99,95,5,0.179,0.203,0.382
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1954,1954,100+,100,-1,0.019,0.024,0.043
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1955,1955,0-4,0,5,638.496,635.773,1274.269
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1955,1955,5-9,5,5,461.653,448.196,909.849
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1955,1955,10-14,10,5,333.148,330.555,663.703
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1955,1955,15-19,15,5,296.275,308.751,605.026
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1955,1955,20-24,20,5,281.574,292.783,574.357
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1955,1955,25-29,25,5,260.748,261.316,522.064
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1955,1955,30-34,30,5,231.797,222.425,454.222
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1955,1955,35-39,35,5,202.412,184.04,386.452
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1955,1955,40-44,40,5,171.288,145.771,317.059
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1955,1955,45-49,45,5,136.186,110.283,246.469
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1955,1955,50-54,50,5,102.245,82.713,184.958
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1955,1955,55-59,55,5,74.424,61.108,135.532
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1955,1955,60-64,60,5,43.759,34.929,78.688
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1955,1955,65-69,65,5,31.467,24.31,55.777
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1955,1955,70-74,70,5,24.929,19.163,44.092
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1955,1955,75-79,75,5,16.984,13.235,30.219
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1955,1955,80-84,80,5,9.344,7.628,16.972
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1955,1955,85-89,85,5,3.78,3.35,7.13
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1955,1955,90-94,90,5,1.037,1.036,2.073
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1955,1955,95-99,95,5,0.176,0.203,0.379
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1955,1955,100+,100,-1,0.019,0.024,0.043
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1956,1956,0-4,0,5,654.934,651.932,1306.866
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1956,1956,5-9,5,5,491.058,481.271,972.329
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1956,1956,10-14,10,5,346.531,341.06,687.591
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1956,1956,15-19,15,5,298.903,309.521,608.424
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1956,1956,20-24,20,5,281.889,294.79,576.679
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1956,1956,25-29,25,5,262.954,266.134,529.088
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1956,1956,30-34,30,5,234.896,227.757,462.653
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1956,1956,35-39,35,5,205.246,189.271,394.517
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1956,1956,40-44,40,5,174.887,151.257,326.144
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1956,1956,45-49,45,5,140.597,115.079,255.676
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1956,1956,50-54,50,5,106.133,85.958,192.091
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1956,1956,55-59,55,5,77.258,63.62,140.878
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1956,1956,60-64,60,5,47.881,38.798,86.679
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1956,1956,65-69,65,5,30.815,23.955,54.77
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1956,1956,70-74,70,5,24.489,18.936,43.425
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1956,1956,75-79,75,5,16.761,13.165,29.926
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1956,1956,80-84,80,5,9.264,7.642,16.906
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1956,1956,85-89,85,5,3.747,3.359,7.106
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1956,1956,90-94,90,5,1.03,1.038,2.068
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1956,1956,95-99,95,5,0.175,0.204,0.379
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1956,1956,100+,100,-1,0.019,0.024,0.043
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1957,1957,0-4,0,5,671.625,668.339,1339.964
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1957,1957,5-9,5,5,518.437,512.526,1030.963
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1957,1957,10-14,10,5,363.595,355.743,719.338
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1957,1957,15-19,15,5,302.703,310.775,613.478
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1957,1957,20-24,20,5,282.225,296.344,578.569
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1957,1957,25-29,25,5,264.849,270.672,535.521
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1957,1957,30-34,30,5,238.024,233.154,471.178
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1957,1957,35-39,35,5,208.09,194.537,402.627
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1957,1957,40-44,40,5,178.285,156.772,335.057
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1957,1957,45-49,45,5,144.939,120.149,265.088
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1957,1957,50-54,50,5,110.155,89.476,199.631
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1957,1957,55-59,55,5,80.194,66.202,146.396
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1957,1957,60-64,60,5,52.105,42.785,94.89
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1957,1957,65-69,65,5,30.599,24.009,54.608
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1957,1957,70-74,70,5,24.044,18.725,42.769
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1957,1957,75-79,75,5,16.517,13.076,29.593
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1957,1957,80-84,80,5,9.179,7.65,16.829
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1957,1957,85-89,85,5,3.713,3.366,7.079
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1957,1957,90-94,90,5,1.018,1.039,2.057
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1957,1957,95-99,95,5,0.173,0.204,0.377
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1957,1957,100+,100,-1,0.017,0.024,0.041
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1958,1958,0-4,0,5,688.368,684.947,1373.315
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1958,1958,5-9,5,5,542.47,540.706,1083.176
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1958,1958,10-14,10,5,385.671,375.944,761.615
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1958,1958,15-19,15,5,307.869,312.831,620.7
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1958,1958,20-24,20,5,282.827,297.589,580.416
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1958,1958,25-29,25,5,266.412,274.828,541.24
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1958,1958,30-34,30,5,241.103,238.612,479.715
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1958,1958,35-39,35,5,211.012,199.899,410.911
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1958,1958,40-44,40,5,181.518,162.317,343.835
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1958,1958,45-49,45,5,149.162,125.455,274.617
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1958,1958,50-54,50,5,114.284,93.315,207.599
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1958,1958,55-59,55,5,83.277,68.921,152.198
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1958,1958,60-64,60,5,56.338,46.812,103.15
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1958,1958,65-69,65,5,30.89,24.543,55.433
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1958,1958,70-74,70,5,23.603,18.532,42.135
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1958,1958,75-79,75,5,16.26,12.982,29.242
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1958,1958,80-84,80,5,9.083,7.646,16.729
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1958,1958,85-89,85,5,3.676,3.373,7.049
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1958,1958,90-94,90,5,1.007,1.039,2.046
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1958,1958,95-99,95,5,0.17,0.203,0.373
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1958,1958,100+,100,-1,0.016,0.024,0.04
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1959,1959,0-4,0,5,705.245,701.657,1406.902
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1959,1959,5-9,5,5,561.301,563.47,1124.771
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1959,1959,10-14,10,5,414.265,403.692,817.957
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1959,1959,15-19,15,5,314.598,316.001,630.599
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1959,1959,20-24,20,5,283.959,298.634,582.593
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1959,1959,25-29,25,5,267.644,278.484,546.128
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1959,1959,30-34,30,5,244.089,244.085,488.174
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1959,1959,35-39,35,5,214.103,205.395,419.498
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1959,1959,40-44,40,5,184.684,167.878,352.562
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1959,1959,45-49,45,5,153.263,130.941,284.204
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1959,1959,50-54,50,5,118.529,97.505,216.034
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1959,1959,55-59,55,5,86.58,71.82,158.4
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1959,1959,60-64,60,5,60.264,50.56,110.824
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1959,1959,65-69,65,5,32.037,25.849,57.886
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1959,1959,70-74,70,5,23.179,18.364,41.543
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1959,1959,75-79,75,5,16.003,12.888,28.891
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1959,1959,80-84,80,5,8.971,7.627,16.598
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1959,1959,85-89,85,5,3.639,3.376,7.015
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1959,1959,90-94,90,5,0.996,1.037,2.033
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1959,1959,95-99,95,5,0.169,0.203,0.372
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1959,1959,100+,100,-1,0.016,0.024,0.04
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1960,1960,0-4,0,5,722.871,719.133,1442.004
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1960,1960,5-9,5,5,574.249,580.491,1154.74
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1960,1960,10-14,10,5,447.83,436.425,884.255
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1960,1960,15-19,15,5,324.772,322.962,647.734
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1960,1960,20-24,20,5,285.885,299.604,585.489
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1960,1960,25-29,25,5,268.59,281.541,550.131
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1960,1960,30-34,30,5,246.948,249.516,496.464
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1960,1960,35-39,35,5,217.433,211.031,428.464
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1960,1960,40-44,40,5,187.854,173.433,361.287
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1960,1960,45-49,45,5,157.22,136.543,293.763
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1960,1960,50-54,50,5,122.878,102.067,224.945
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1960,1960,55-59,55,5,90.123,74.924,165.047
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1960,1960,60-64,60,5,63.123,53.324,116.447
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1960,1960,65-69,65,5,34.781,28.608,63.389
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1960,1960,70-74,70,5,22.774,18.221,40.995
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1960,1960,75-79,75,5,15.745,12.799,28.544
45,800,,UGA,UG,800,4,Country/Area,910,Uganda,2,Medium,1960,1960,80-84,80,5,8.848,7.593,16.441
